id,start_date,end_date,customer_name,customer_code,customer_email,customer_url,subject,lot_number,lot_description,winner_name,winner_code,price,currency
9bf575d38e5c42bd94311d9e3c6e5f87,2015-10-06T14:10:00+03:00,2015-10-09T14:11:00+03:00,ГП «Морской торговый порт «Южный»,04704790,alexandra.bondarenko@port-yuzhny.com.ua,,25.61.1 «Нанесення покривів на метал» ,,,"ПП ""ЕНЕРГОСТАР""",33721402,539000,UAH
9c158f45c66640b4acd79872a40cf9eb,2015-10-15T13:00:00+03:00,2015-10-19T15:00:00+03:00,"КУ ""Днепропетровский наркологический диспансер Днепропетровской областной администрации""",01985251,oblnarkoing@atlantis.dp.ua,,"32.50.1 – інструменти і приладдя медичні, хірургічні та стоматологічні ",,,"ТОВ ""ВИДЖИ МЕДИКАЛ""",39190161,11269,UAH
9c20a8d775d64f659e270237dccf443e,2015-10-22T12:00:00+03:00,2015-10-26T13:00:00+02:00,"ДП ""КЗО ""Криворізький ліцей-інтернат з ПВФП ""ДОР""""",25004393,voenliceu15@ukr.net,,Сантехнічні вироби,,,ФОП Головченко Дмитро Олександрович,3161021073,16720,UAH
9c273e19c8c4458c9b0675f0ec7e731b,2015-10-08T16:00:00+03:00,2015-10-14T10:00:00+03:00,Київський пансіонат ветеранів праці,03188783,kpvp@ukr.net,,"21.10.5 Провітаміни,вітаміни, гормони, глікозиди, та алкалоїди рослинного походження та їх похідні,антибіотики",,,"Товариство з обмеженою відповідальністю "" Аптека №5+""",38492870,4833.5,UAH
9c29b746a5144f5b99ac9466c8e51352,2015-07-21T07:00:00+00:00,2015-07-23T07:00:00+00:00,"Херсонська філія Державного підприємства ""Адміністрація морських портів України"" (адміністрація Херсонського морського порту)",38728533,a.mishchenko@seaport.kherson.ua,,"22.21.3 Пластини, листи, плівка, фольга і стрічки пластмасові, неармовані чи не з'єднані з іншими матеріалами Пластини, листи, плівка, фольга і стрічки пластмасові, неармовані чи не з'єднані з іншими матеріалами",,,"Товариство з обмеженою відповідальністю ""САНТАРЕКС""",30126040,1089,UAH
9c6809c18e964b029be36270f222f452,2015-06-19T09:00:00+03:00,2015-06-22T09:00:00+03:00,"Дніпровська ЕС ""Національна енергетична компанія «Укренерго»",,sen17@rdc.dnepr.energy.gov.ua,,20.59.5 Продукти хімічні різноманітні 20.59.59-30.00 (Розчинники).,,,"Товариство з обмеженою відповідальністю ""Маляр""",37363098,251569,UAH
9c702903e4024d8f884d3914b7c4b87d,2015-09-14T07:00:00+00:00,2015-09-16T07:00:00+00:00,"КП ""Київська міська стоматологічна поліклініка""",05416142,stomatpolic@ukr.net,,Вата нестерильна,,,ТОВ НІКМЕДСЕРВІС,39369196,3317,UAH
9c7501b075ff414b9a29d1fd79e9b267,2015-09-15T09:30:00+03:00,2015-09-18T10:00:00+03:00,Міністерство фінансів України,00013480,mfu.tender@i.ua,,Обробляння ядерних та інших небезпечних відходів (Послуги з утилізації небезпечних речовин люмінесцентних ламп). Код ДК 016:2010 38.22.19.00.00,,,"Товариство з обмеженою відповідальністю ""ОЛЕСТАС ЕКО""",38469527,3350,UAH
9c9bc46df28d45c7a18476b40fd2d741,2015-07-02T15:00:00+03:00,2015-07-07T15:00:00+03:00,"Відокремленний підрозділ ""Вінницяелектротехнологія"" ДП ""НЕК ""Укренерго""",02071375,torgiitnvet@gmail.com,,"23.14.1 Скловолокно (23.14.12-93.00-труба склоепоксифенольна, швелер склопластиковий)",,,Товариство з обмеженою відповідальністю Компласт,25462405,51397.97,UAH
9ca5efba28914566a6a8909e99629868,2015-10-05T06:00:00+00:00,2015-10-07T15:00:00+00:00,"Комунальне підприємство ""Дирекція з капітального будівництва та реконструкції ""Київбудреконструкція""",37932233,kbr2011@ukr.net,,Капітальний ремонт сходових клітин житлового будинку (заміна вікон на міжповерхових сходах),,,"Товариство з обмеженою відповідальністю ""Укрспецстрой""",31366140,107776,UAH
9ca9e4de224441ddad1ec954d4f50277,2015-09-07T06:00:00+00:00,2015-09-09T06:00:00+00:00,Київський зоологічний парк загальнодержавного значення,02221171,zoo_zakupka@ukr.net,http://zoo.kiev.ua/,Термометри для приміщення та вуличні,,,"ТОВ ""Стандарт Будівельний""",33872747,600,UAH
9cbe168a2c174447977c4e5cf92740f6,2015-10-21T06:00:00+00:00,2015-10-27T16:00:00+00:00,"Дитяча клінічна лікарня № 3 Солом""янського району м.Києва",01993747,DKL3solom@meta.ua,,Навчання посадових осіб та спеціалістів правил з обслуговування електроустановок,,,"ТОВ Учбовий центр ""КСИМЕ""",03003996,219,UAH
9ceb0905813d4800be48f2d92e193dfb,2015-09-10T07:00:00+00:00,2015-09-15T07:00:00+00:00,Київський міський центр крові,01994066,Dimon8234@yandex.ru,http://kmck.kiev.ua,"Натрій хлорид, розчин для інфузій 0,9%",,,"Товариство з обмеженою відповідальністю ""Юрія-Фарм""",30109129,5097.48,UAH
9cf5a24861334c8fa0951079860474fb,2015-09-21T10:00:00+00:00,2015-09-24T13:00:00+00:00,"Центр ""Здоров""я"" Шевченківського району м. Києва",04593379,centrzdorov@ukr.net,http://e-tender.biz,Препарати фармацевтичні,,,ТОВ Нова,30578379,1663.28,UAH
9cf9078dd571449cb1dcd6f8a424ff20,2015-10-01T07:00:00+00:00,2015-10-05T07:00:00+00:00,Управління освіти Солом'янської районної в місті Києві державної адміністрації,37485490,sol-ruotender@ukr.net,http://2422171.kiev.ua,ДСТУ Б. Д. 1. 1-1 2013 поточний ремонт системи водопостачання (відновлення питних фонтанчиків в спеціалізованій школі №7 м.Києва),,,"Товариство з обмеженою відповідальністю ""Німекс Сервіс""",39350578,23760,UAH
9cf97861692044ea8e7bb0ad39a3dd49,2015-09-14T08:00:00+00:00,2015-09-16T08:00:00+00:00,відокремлений підрозділ „Рівненська АЕС” державного підприємства „Національна атомна енергогенеруюча компанія “Енергоатом”,05425046,SheYN@rnpp.atom.gov.ua,http://www.rnpp.rv.ua/,"Колготки, панчохи, гольфи, шкарпетки та інші панчішно-шкарпеткові вироби, трикотажні",,,"Приватне підприємство ""Лоція-91""",13983719,107370,UAH
9d0bdc04214e482c9729c13253644918,2015-09-07T08:00:00+00:00,2015-09-11T08:00:00+00:00,відокремлений підрозділ „Рівненська АЕС” державного підприємства „Національна атомна енергогенеруюча компанія “Енергоатом”,05425046,SheYN@rnpp.atom.gov.ua,http://www.rnpp.rv.ua/,"Папір побутовий і туалетний та паперова продукція; вироби канцелярські, паперові; клеї; вироби пластмасові інші, н. в. і. у.; убори наголовні захисні; ручки для писання та олівці, дошки, штемпелі для датування, опечатування та нумерування; стрічки до друкарських машинок, штемпельні подушечки",,,"Товариство з обмеженою відповідальністю ""Український папір""",25394112,14900,UAH
9d1b2f6397af4bcd9325172da5c39643,2015-09-18T18:00:00+03:00,2015-09-22T17:00:00+03:00,Доманівський районний центр зайнятості,20894577,rzdmnmk@ukr.net,,"Ручка кулькова, синя",,,"Товариство з обмеженою відповідальністю ""ПАПІРУС ВСЕ ДЛЯ ОФІСУ""""",37757144,740,UAH
9d1ffde749fc408a8466882d360346ec,2015-09-17T06:00:00+00:00,2015-09-22T15:00:00+00:00,Київська міська клінічна лікарня №18,01993776,viddil18@ukr.net,,код 20.52.1 Клеї,,,"ФОП ""Яніцький О.В.""",2755307376,75,UAH
9d2e2c6aa7ac4a75bdbf7408bfc82eaa,2015-06-08T08:00:00+00:00,2015-06-11T08:00:00+00:00,"Філія ""Дельта-лоцман"" державного підприємства ""Адміністрація морських портів України""",38728507,kryukovsky@delta-pilot.ua,http://www.delta-pilot.ua/,Постільна білизна та рушники,,,"Товариство з обмеженою відповідальністю Науково-виробниче комерційне підприємство ""Укрінтал-Сервіс""",33427896,174380,UAH
9d40a07879ef4c18b46027ea7b871398,2015-10-12T06:00:00+00:00,2015-10-14T06:00:00+00:00,Київський зоологічний парк загальнодержавного значення,02221171,zoo_zakupka@ukr.net,http://zoo.kiev.ua/,Господарські товари,,,"ПП ""Торговый дом Анвар""",35121178,1760,UAH
9d4430cbfb0f4b328c05101ce7916f61,2015-10-13T06:00:00+00:00,2015-10-15T15:00:00+00:00,Київський міський клінічний онкологічний центр,13697965,onkocentr@gmail.com,,Вироби медичного призначення,,,ТОВ «Торгово – виробнича компанія «Марля Клуб «Калита»,33156937,2000,UAH
9d527c05aa644b42b584b50a9f5b2176,2015-07-10T09:00:00+00:00,2015-07-17T09:00:00+00:00,"МФ ДП ""АМПУ"" (адміністрація Миколаївського МП)",38728444,shyrikm@ukr.net,http://www.uspa.gov.ua/,"Серветки паперові туалетні, серветки для обличчя, рушники, скатертини-серветки, целюлозна вата й полотна з целюлозних волокон",,,"Товариство з обмеженою відповідальністю ""Новий Світ""",30495036,7502,UAH
9d5b6f70a82f4942a56bd3ee044e1c08,2015-09-29T16:00:00+03:00,2015-10-02T16:00:00+03:00,Вознесенський міськрайонний центр зайнятості,20907848,vozncz@ukrpost.ua,,"Канцтовари. Технічні вимоги до товару викладено в окремому файлі ""оголошення""",,,"ФОП ""ФОП Бідний Василь Іванович""",2531507111,300,UAH
9d6bcf51361c4e3fbdd561c59fb7ae02,2015-08-19T09:00:00+03:00,2015-08-20T18:00:00+03:00,Міністерство оборони України,00034022,kirienkopv@gmail.com,http://mil.gov.ua/,лот 4. Труси з трикотажного бавовняного полотна оливкового кольору;,,,"ДП ""Концерн ""Военторгсервис""""",33689922,1689960,UAH
9d81b8668a0a40dd9ce5d22abba1272d,2015-09-22T06:00:00+00:00,2015-09-24T15:00:00+00:00,Київський центр трансплантації кісткового мозку,30630831,kctkm@meta.ua,,"21.20.2 Препарати фармацевтичні, інші (Диметилсульфоксид фарм)",,,"Товариство з Обмеженою Відповідальністю ""Хімлаборреактив""",23522853,312,UAH
9da78cbcc8b7451288ea7ff0898933cb,2015-08-13T06:00:00+00:00,2015-08-19T14:00:00+00:00,"Філія ""Морська пошуково-рятувальна служба"" Державного підприємства ""Адміністрація морських портів України""",38960649,mto@sar.gov.ua,http://sar.gov.ua,"Продукти хімічні, присадки, речовини антифризні",,,"ТОВ ""Ковальпромтрейд""",37947171,16204,UAH
9de211d1b2f94529b0d256cdd6fda126,2015-04-27T11:00:00+03:00,2015-05-05T11:00:00+03:00,"Державне підприємство ""Адміністрація морських портів України""",38727770,oleg.terpilovskiy@uspa.gov.ua,,"Код ДК 016-2010: 13.92.2 ""Вироби текстильні готові, інші"" ",,,"Общество с ограниченной ответственностью ""Украинский папир""",25394112,11400,UAH
9dedb8c1784141f0b65af7c45c19fdfd,2015-10-05T15:00:00+00:00,2015-10-06T15:00:00+00:00,"Комунальний заклад ""Центр художньої та технічної творчості ""Печерськ""",02597152,cchtt@ukr.net,,Господарчі товари,,,ТОВ Дебют-центр,39421842,114.6,UAH
9e01889785c44b8ea6ba1f49134bfc42,2015-09-29T13:00:00+00:00,2015-10-01T13:00:00+00:00,Управління освіти Солом'янської районної в місті Києві державної адміністрації,37485490,sol-ruotender@ukr.net,http://2422171.kiev.ua,ДСТУ Б. Д. 1. 1-1 2013 поточний ремонт системи водопостачання (ремонт фільтруючої системи доочистки та знезараження води в харчоблоці дошкільному навчальному закладі №477 м.Києва),,,"Товариство з обмеженою відповідальністю ""Німекс Сервіс""",39350578,6520,UAH
9e0c0f60107947f685f5b63eee199339,2015-10-09T14:47:00+03:00,2015-10-15T14:48:00+03:00,"КП ""КЗК ДНІМ ім.Д.І.Яворницького ДОР""",02215992,muzist@yandex.ru,,"Бензин А-92 1500 літрів відповідно до норм ДСТУ 4839:2007, талони номіналом по 10 та 20 літрів",,,"ТОВ ""НЄФТЕК""",39251941,26235,UAH
9e26d9e57f394a52ac6478be6b21814b,2015-09-16T09:00:00+03:00,2015-09-18T18:00:00+03:00,Міністерство оборони України,00034022,kirienkopv@gmail.com,http://mil.gov.ua/,Лот 3. Куртка утеплена польова;,,,"ООО ""Олтекс""",30435050,4710000,UAH
9e29253877c94be39253105233796880,2015-09-24T09:00:00+03:00,2015-10-01T16:00:00+03:00,"ДП ""Волинська дирекція УДППЗ ""Укрпошта""""",20134234,bas-ls@ukrposhta.ua,,меблі для сидіння та їхні частини (стільці),,,ТОВ Меблеві Технології,32819986,9240,UAH
9e31b01726a248b8b633da8269c2d92a,2015-07-29T12:00:00+00:00,2015-08-03T12:00:00+00:00,"ДЕРЖАВНЕ ПІДПРИЄМСТВО ""СПЕЦІАЛІЗОВАНИЙ МОРСЬКИЙ ПОРТ ""ОКТЯБРЬСК""",19290012,e-tender@okt-port.com,http://okt-port.com,Кондиціонери,,,ТОВ ПРИВАТЕНЕРГО,36253988,37900,UAH
9e384e2ef964420dabf7fdef426481e7,2015-10-07T09:00:00+03:00,2015-10-09T16:00:00+03:00,"ПАТ ""Національна акціонерна компанія ""Нафтогаз України""""",20077720,pkitsenko@naftogaz.com,http://www.naftogaz.com,Блоки пам’яті та інші запам’ятовувальні пристрої,,,"ТОВ ""Ворд Сервис""",38610126,64000,UAH
9e418a1fbd5c4f989a130ab26ebc8a54,2015-07-30T10:00:00+03:00,2015-08-06T10:00:00+03:00,Державне спеціалізоване підприємство «Чорнобильська АЕС»,14310862,nasteka@chnpp.gov.ua,,Конденсатори електричні (конденсатор електролітичний),,,ТОВ ДЕЛЬТА СИСТЕМС,35394244,9800,UAH
9e4bf9d095f746a6ae0b4b637ceb781a,2015-07-20T07:00:00+00:00,2015-07-22T07:00:00+00:00,Дніпровська районна в місті Києві державна адміністрація,37203257,oleg_d_76@ukr.net,,"Машини обчислювальні, частини та приладдя до них.",,,"Товариство з обмеженою відповідальністю ""Аннапурна технолоджи""",39268625,5990,UAH
9e4dc97c08834b46a038e552e4e49afa,2015-07-10T10:00:00+03:00,2015-07-14T10:00:00+03:00,"Відокремлений підрозділ ""Південно - Західна електроенергетична система"" державного підприємства «Національна енергетична компанія «УКРЕНЕРГО» """,21725012,ps@rdcm.sw.energy.gov.ua,,Гипс,,,ФО-П Мріщук Олександр Петрович,1969710734,19308.1,UAH
9ea14fced6564f938f8f5d2daa164275,2015-07-17T09:00:00+03:00,2015-07-20T18:00:00+03:00,Міністерство оборони України,00034022,kirienkopv@gmail.com,http://mil.gov.ua/,Лот 11. Кальсони (тип 2) з полотна трикотажного бавовняного футерованого оливкового кольору.,,,"ДП ""Концерн ""Военторгсервис""""",33689922,883440,UAH
9ecf3ad5462e4a259553a2a030daba08,2015-07-22T16:00:00+03:00,2015-07-24T16:00:00+03:00,"Спеціалізований клінічний санаторій ""Перемога""",03190515,peremoga003@ukr.net,,Продукти харчування (документація додається),,,Товариство з обмеженою відповідальністю Фудстор,38403246,8480.4,UAH
9eddc1f3289f43e8af95bbcfa6ce23f8,2015-07-17T09:00:00+03:00,2015-07-20T18:00:00+03:00,Міністерство оборони України,00034022,kirienkopv@gmail.com,http://mil.gov.ua/,Лот 1 – Напівчеревики хромові,,,Фізична особа – підприємець Говорова Марина Вікторівна,2636520108,886000,UAH
9ee1961fa1e847cfa33648badaa35cec,2015-10-27T10:01:00+02:00,2015-10-28T12:00:00+02:00,Комунальний заклад Нікопольська станція переливання крові Дніпропетровської обласної ради,05492440,nspk2015@meta.ua,,"код ДК 016:2010 – 21.20.2 «Препарати фармацевтичні, інші»( Вата медична гігроскопічна гігієнічна нестерильна, 100г.)",,,"ППФ ""Медсервіс""",25009966,649,UAH
9eed7838686a45f0a0e81bb5f81c859d,2015-10-07T16:00:00+03:00,2015-10-12T18:00:00+03:00,Національний Банк України,39192352,ilona.poliakova@bank.gov.ua,http://bank.gov.ua,Вироби господарські та декоративні керамічні (чашки чайні з блюдцями) (код ДК 016-2010 – 23.41.1),,,"ТОВ ""Посударь""",39353909,2194,UAH
9f137232f1a34b7698d8d531f9fb5313,2015-08-12T16:06:00+03:00,2015-08-18T16:06:00+03:00,"ДП ""АМПУ""/Філія ""Октябрьск"" ДП ""АМПУ"" (адміністрація СМП ""Октябрьск"")",38728512,d.apekin@oct.uspa.gov.ua,http://www.uspa.gov.ua,"Трубка термозбіжна, труба гофрована гнучка ПВХ з протяжкою код ДК 016-2010 22.21.2 ""Труби, трубки, шланги та фітинги до них пластмасові"".",,,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СП-ЛЕБКОН""",38212278,2935,UAH
9f1fb6e2bdb64dfc8aa2d5b256b830a8,2015-10-05T06:00:00+00:00,2015-10-08T06:00:00+00:00,"Дитячий спеціалізований санаторій ""Ластівка""",01995640,o_teliha@ukr.net,,Вугілля антрацит,,,"ТОВ ""Славресурс""",37939071,99850,UAH
9f4aedf4d3a141bc931b64ffa059de36,2015-10-07T09:00:00+03:00,2015-10-07T18:00:00+03:00,Київський міський пологовий будинок 2,05496780,kmpb2@ukr.net,,перев'язувальні матеріали,,,"Комунальне підприємство ""Фармація""",05415852,9267,UAH
9f5ad77ed1fb45afb4f406b02403047a,2015-06-24T10:00:00+03:00,2015-06-25T18:00:00+03:00,Управління адміністративними будинками Управління справами Апарату Верховної Ради України,26252302,bondarenko-zh@rada.gov.ua,,Проведення спеціального навчання з питань охорони праці,,,"ПП ""УКРПРОМЛІФТЗВАР""",31350539,4000,UAH
9f90402b7f2b4432b1a8371968f4288d,2015-10-09T06:00:00+00:00,2015-10-13T14:00:00+00:00,"Центр ""Здоров""я"" Шевченківського району м. Києва",04593379,centrzdorov@ukr.net,http://e-tender.biz,Спирт етиловий,,,"Товариство з обмеженою відповідальністю "" Аптека №5+""",38492870,1089.26,UAH
9f90c4552efd4945899740601908138e,2015-07-06T06:00:00+00:00,2015-07-08T13:00:00+00:00,Державне підприємство «Маріупольський морський торговельний порт»,01125755,stem@marport.net,,Олії рафіновані,,,"ООО ""Торговый дом ""Меотида-М""",38955210,75465,UAH
9fa2db7d31b047e68bef8cfe846af61b,2015-10-26T16:00:00+02:00,2015-10-27T16:00:00+02:00,"КУ ""Одеський обласний медичний центр психічного здоров*я""",38644773,opnd@mail.ua,,"Масло вершкове 72,5%",,,ФОП Коробкова Т.В.,2700801348,10350,UAH
9fa47fc958714554b673f9e59f314461,2015-09-08T09:30:00+00:00,2015-09-11T13:00:00+00:00,"Комунальне некомерційне підприємство ""Консультативно-діагностичний центр №2 Дарницького району м. Києва""",26064374,poliklinika_1@ukr.net,http://www.e-tender.biz,Бензин А-95,,,"ТОВ ""Майдан Фудс""",39141308,9245,UAH
9fa69be959a94dfd9f4ea94ddd539f9d,2015-08-31T06:00:00+00:00,2015-09-02T13:00:00+00:00,Державне підприємство «Маріупольський морський торговельний порт»,01125755,stem@marport.net,,27.40.1- Лампи розжарювання та газорозрядні електричні; лампи дугові (бактерицидні лампи),,,"ТОВ""Союз-Світло Україна""",35961869,10400,UAH
9fa8c7dc93c04147b691701e21cdaeda,2015-06-08T09:00:00+00:00,2015-06-10T09:00:00+00:00,"Южненська філія державного підприємства ""Адміністрація морських портів України"" (адміністрація морського порту ""Южний"")",38728549,denis.oleynik@yuz.uspa.gov.ua,,"Стоматологічні матеріали; Стоматологічний інструмент, інструменти і прилади медичні, хірургічні",,,"Приватне Пiдприемство ""НИВАМЕД"".",38723095,33870,UAH
9fae65c9892f409887b9a2fffd8f13d5,2015-10-06T05:00:00+00:00,2015-10-07T14:00:00+00:00,Киїіська міська клінічна лікарня №12,25680639,plankmkl12@ukr.net,http://kmkl12.com,Перевязувальні матеріали,,,ФОП Баргілевич Денис Ігорович,3466806937,9495,UAH
9fb7903e74654b8f84ea26cbff27ea38,2015-04-24T05:00:00+00:00,2015-04-28T05:00:00+00:00,"ДП ""Бердянський морський торговельний порт""",01125761,engineer@bmtport.com.ua,http://bmtport.com.ua/,"Мило, пральний порошок",,,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЄВРОТЕХ ГРУП""",38180812,16900,UAH
9fba362eb972465aa798abf099fdcaca,2015-09-23T08:00:00+00:00,2015-09-30T07:00:00+00:00,"Державний вищий навчальний заклад "" Київський національний економічний університет імені Вадима Гетьмана""",02070884,tender01@kneu.kiev.ua,http://kneu.edu.ua/,Канцелярські вироби паперові,,,"ЧП ""Дуэт 2010""",37195566,16370,UAH
9fde5db7e54f42a4b6de27566261e59b,2015-08-19T15:21:00+03:00,2015-08-21T15:21:00+03:00,Снігурівський районний центр зайнятості,22441816,snigrcz@i.ua,,витратні матеріали для оргтехніки,,,"Товариство з обмеженою відповідальністю ""САНТАРЕКС""",30126040,939,UAH
9fe564a84d2146f186027054e6df41b8,2015-08-19T12:34:00+03:00,2015-08-25T12:33:00+03:00,Київська міська дитяча клінічна лікарня № 2,05415941,kmdkl2@health.kiev.ua,,"Овочі коренеплідні, цибулинні та бульбоплідні",,,ПП Торгпродсервіс,30757072,14180,UAH
9fe8bdfa2f644874aa040e8bb0bc5e67,2015-08-14T14:00:00+03:00,2015-08-19T16:00:00+03:00,"ДП ""Київська міська дирекція УДППЗ ""Укрпошта""""",01189979,logist_kiev@ukrposhta.com,,"устаткування для миття, наповнювання, пакування та обгортання пляшок або іншої тари; вогнегасники, пульверизатори, машини пароструминні та піскоструминні; прокладки (придбання вогнегасників)",,,"ТОВ ""Рубіж""",32878753,63960,UAH
9feeca4284aa4f509e1821c935ca175d,2015-10-05T08:00:00+00:00,2015-10-08T08:00:00+00:00,"Комунальне підприємство ""Дирекція з капітального будівництва та реконструкції ""Київбудреконструкція""",37932233,kbr2011@ukr.net,,Капітальний ремонт сходових клітин житлового будинку (заміна вікон на міжповерхових сходах),,,"Товариство з обмеженою відповідальністю ""Укрспецстрой""",31366140,72964,UAH
9fff12a288ff4c079c444e92b8f9ec33,2015-08-28T09:00:00+03:00,2015-09-02T15:00:00+03:00,Національний Банк України,39192352,nataliia.krutylina@bank.gov.ua,http://bank.gov.ua,Тара пластмасова (мішки господарські будівельні) (код ДК 016-2010 –22.22.1),,,"ТОВ""Дебют-Центр""",39421842,4945,UAH
a0029e815754438ebef15dbf79d218a3,2015-05-20T14:01:00+03:00,2015-05-27T14:00:00+03:00,"ДП ""ДП ""ЧОРНОМОРНДІПРОЕКТ""""",01128110,gkaurova@gmail.com,,Картриджі до принтерів і плоттерів (графічних пристроїв),,,"Товариство з обмеженною відповідальністю ""Н-БІС-ПЛЮС""",21037409,69900,UAH
a00805fdcc08420cacae7c0c7f0ae45b,2015-09-25T07:01:00+00:00,2015-09-29T13:00:00+00:00,"Комунальне підприємство ""Стоматологія Святошинського району м.Києва""",05493421,svyatgsp@health.kiev.ua,,"Шприц ін""єкційний одноразового застосування 2 мл",,,"Комунальне підприємство ""Фармація""",05415852,288,UAH
a0334cbbbd0444298e5c9f2d2451aa2b,2015-09-11T06:00:00+00:00,2015-09-15T15:00:00+00:00,Київський професійний будівельний ліцей,02544394,kpbl@bigmir.net,http://kpbl.org.ua,електроди зварювальні,,,ТОВ ЕКОМ-ПЛЮС,33378294,3500,UAH
a041580ab84a4ec1904b9d0a90f3eca4,2015-09-15T10:00:00+03:00,2015-09-18T10:00:00+03:00,"ДП ""Харківська дирекція Укрпошта""",22721970,harkivska-d@ukrposhta.ua,http://ukrposhta.ua/kha,Лампи розжарювання та газорозрядні електричні; лампи дугові (а саме світлодіодні) ,,,"ТОВ ""СУ 24""",35974575,49968,UAH
a06ba969b49b45f9a8784dc682d377b3,2015-10-08T06:00:00+00:00,2015-10-12T15:00:00+00:00,"Комунальне підприємство ""Дирекція з капітального будівництва та реконструкції ""Київбудреконструкція""",37932233,kbr2011@ukr.net,,Виконання робіт з асфальтування прибудинкової території та міжквартального проїзду житлового будинку,,,"Товариство з обмеженою відповідальністю ""Укрспецстрой""",31366140,24680,UAH
a06fec4a50934465a41be8afd6519f8f,2015-09-07T12:00:00+00:00,2015-09-08T09:00:00+00:00,Перинатальний центр м.Києва,22964365,pcenter_ekonomist@ukr.net,http://www.pcenter.org.ua,Лікарські засоби,,,"Товариство з обмеженою відповідальністю ""Юрія-Фарм""",30109129,19399.31,UAH
a07b32f4ef4c46c584d2a49ab3f2dab8,2015-09-24T06:00:00+00:00,2015-09-28T15:00:00+00:00,Київська міська клінічна лікарня №18,01993776,viddil18@ukr.net,,"10.62.1 Крохмалі і крохмалепродукти; цукор і цукрові сиропи, н. в. і. у",,,"ФОП ""Яніцький О.В.""",2755307376,88,UAH
a0889d1df22347358b379877b066d3ff,2015-06-24T07:00:00+00:00,2015-06-26T08:00:00+00:00,"Комунальне підприємство ""Головний інформаційно-обчислювальний центр""",04013755,balmi@gioc.kiev.ua,,22.29.25 	Приладдя канцелярське або шкільне пластмасове,,,"Общество с ограниченной ответственностью ""МОЙ ОФИС""",34539087,3550,UAH
a08cd3c204bf481c9bfbfe8b2b3772ac,2015-08-26T13:00:00+03:00,2015-08-28T14:00:00+03:00,"Державне підприємство ""Південна залізниця""",01072609,nhd_pz@ukr.net,,Вироби текстильні готові для домашнього господарства,,,"ТОВ""Українська швейна фабрика""",38942656,898884,UAH
a0a7ac495b624b6d99558d518c8f5f3a,2015-09-28T05:00:00+00:00,2015-09-29T14:00:00+00:00,Управління освіти Солом'янської районної в місті Києві державної адміністрації,37485490,sol-ruotender@ukr.net,http://2422171.kiev.ua,ДСТУ Б.Д.1-1.2013 поточний ремонт системи водопостачання (ремонт фільтруючої системи доочистки та знезараження води в харчоблоці дошкільному навчальному закладі №211 м.Києва),,,"Товариство з обмеженою відповідальністю ""Німекс Сервіс""",39350578,6520,UAH
a0c6e82c156644049593f71577679317,2015-09-21T05:00:00+00:00,2015-09-22T15:00:00+00:00,Київська міська клінічна лікарня № 11 Дніпровського району м. Києва,01110765,kmkl11plan@i.ua,http://e-tender.biz,Термопапір для ЕКГ 80ммх23м,,,"ФОП ""Яніцький О.В.""",2755307376,3785,UAH
a0cb04d9a02443f29670b3e46d9cb0fb,2015-09-22T08:00:00+00:00,2015-09-30T07:00:00+00:00,"Державний вищий навчальний заклад "" Київський національний економічний університет імені Вадима Гетьмана""",02070884,tender01@kneu.kiev.ua,http://kneu.edu.ua/,"Материнська плата, процесор, пам'ять жорсткий диск (комплектуючі для оновлення комп'ютера)",,,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ БЕЗБОРОДОВ ДМИТРО НИКИФОРОВИЧ,2505902851,33330,UAH
a0cef8743e714e8e8acc05263c9574a5,2015-10-23T16:00:00+03:00,2015-10-27T16:00:00+02:00,Комунальний заклад Нікопольський центр первинної медико-санітарної допомоги,37837203,nikmsd@ya.ru,,"Дитячі молочні суміші ""Малюк"" 350г, ""Малятко"" 350г",,,ПП ЛІО,25515194,21150,UAH
a0d039bb926e47d8a8c14bf2225d8205,2015-09-08T12:01:00+03:00,2015-09-11T12:00:00+03:00,"КУ ""Днепропетровский центр первичной медико-санитарной помощи №5""",37899694,cpmsd_5@ukr.net,,Дієтичне харчування для дітей хворих на фенілкетонурію Ф-АМ3,,,БаДМ-Б,39273420,15235.08,UAH
a0e1e4a8271041a7a40e3f0d45cba910,2015-09-28T06:00:00+00:00,2015-10-01T15:00:00+00:00,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги №2"" Святошинського району м. Києва",38961113,dpol2@ukr.net,http://mail.ukr.net,"Мило рідке, 5л, ПЕТ, без ароматизаторів.",,,ТОВ Дебют-центр,39421842,840,UAH
a0f8143cd16f4efa86858e8145eae8a2,2015-10-05T16:00:00+03:00,2015-10-07T16:00:00+03:00,"ДЗ ""СМСЧ № 10 МОЗ України""",14280977,sirota.vika2010@yandex.ru,,Дезінфікуючі засоби,,,"товариство з обмеженою відповідальністю ""ГОСПІТАЛЬНИЙ МЕНЕДЖМЕНТ""",37568608,8999.04,UAH
